404	5276
405	5410
406	5395
407	5226
408	5175
409	5079
410	5174
411	5260
412	5163
413	5089
414	5012
415	5037
416	5000
417	4919
418	5046
419	5157
420	5025
421	4970
422	4971
423	4819
424	4944
425	4974
426	5017
427	4984
428	4957
429	5038
430	5053
431	4978
432	5045
433	4959
434	5022
435	5029
436	4989
437	4904
438	4786
439	4749
440	4774
441	4860
442	4760
443	4659
444	4650
445	4537
446	4482
447	4609
448	4420
449	4371
450	4538
451	4399
452	4316
453	4381
454	4312
455	4334
456	4346
457	4378
458	4250
459	4316
460	4363
461	4262
462	4447
463	4230
464	4189
465	4189
466	4160
467	4197
468	4102
469	4089
470	4022
471	4037
472	4132
473	4012
474	4086
475	4008
476	4091
477	4176
478	4081
479	4048
480	4035
481	4207
482	4164
483	4138
484	4209
485	4001
486	4028
487	4177
488	3997
489	4070
490	4026
491	3997
492	3935
493	4037
494	4081
495	4026
496	3958
497	4105
498	4045
499	4009
500	3968
501	3887
502	3937
503	3974
504	3939
505	3926
506	3927
507	3875
508	3897
509	3749
510	3894
511	3764
512	3712
513	3713
514	3746
515	3682
516	3670
517	3657
518	3528
519	3653
520	3459
521	3591
522	3484
523	3612
524	3648
525	3486
526	3433
527	3464
528	3601
529	3619
530	3664
531	3635
532	3661
533	3570
534	3593
535	3523
536	3580
537	3617
538	3625
539	3644
540	3692
541	3754
542	3623
543	3798
544	3726
545	3611
546	3638
547	3752
548	3751
549	3605
550	3561
551	3515
552	3421
553	3532
554	3389
555	3282
556	3298
557	3267
558	3223
559	3314
560	3173
561	3219
562	3139
563	3165
564	3085
565	2942
566	3006
567	2977
568	2999
569	2944
570	2906
571	2903
572	2886
573	2852
574	2894
575	2775
576	2744
577	2868
578	2754
579	2790
580	2735
581	2838
582	2818
583	3014
584	2833
585	2712
586	2850
587	2901
588	2957
589	2830
590	2937
591	2907
592	2857
593	2782
594	2665
595	2778
596	2808
597	2740
598	2631
599	2602
600	2592
601	2519
602	2466
603	2413
604	2239
605	2263
606	2325
607	2336
608	2162
609	2185
610	2139
611	2163
612	2222
613	2253
614	2075
615	2119
616	2098
617	2147
618	2105
619	2128
620	2121
621	1992
622	2054
623	2021
624	1973
625	2062
626	1982
627	1999
628	1972
629	1877
630	1799
631	1839
632	1834
633	1791
634	1779
635	1831
636	1727
637	1692
638	1651
639	1754
640	1689
641	1631
642	1605
643	1573
644	1627
645	1598
646	1583
647	1536
648	1576
649	1544
650	1527
651	1487
652	1409
653	1445
654	1467
655	1433
656	1489
657	1503
658	1402
659	1463
660	1478
661	1480
662	1470
663	1447
664	1420
665	1447
666	1479
667	1435
668	1445
669	1401
670	1439
671	1327
672	1261
673	1271
674	1215
675	1199
676	1215
677	1127
678	1046
679	1072
680	1039
681	995
682	964
683	943
684	951
685	966
686	946
687	901
688	946
689	930
690	907
691	891
692	972
693	980
694	887
695	931
696	1012
697	925
698	895
699	908
700	893
701	954
702	872
703	863
704	832
705	829
706	841
707	832
708	808
709	792
710	729
711	761
712	728
713	721
714	661
715	693
716	659
717	600
718	632
719	607
720	550
721	589
722	558
723	563
724	517
725	528
726	494
727	526
728	491
729	449
730	456
731	430
732	429
733	458
734	449
735	446
736	477
737	459
738	452
739	440
740	464
741	488
742	489
743	519
744	489
745	494
746	456
747	451
748	472
749	451
750	454
751	446
752	439
753	370
754	405
755	388
756	348
757	353
758	341
759	295
760	302
761	297
762	261
763	261
764	275
765	273
766	214
767	226
768	238
769	234
770	243
771	220
772	223
773	221
774	190
775	188
776	223
777	197
778	195
779	211
780	197
781	184
782	157
783	165
784	179
785	147
786	193
787	154
788	145
789	147
790	133
791	149
792	150
793	125
794	130
795	145
796	136
797	150
798	143
799	122
800	139
801	135
802	132
803	115
804	136
805	127
806	156
807	147
808	134
809	143
810	122
811	130
812	129
813	119
814	140
815	163
816	147
817	155
818	123
819	131
820	103
821	124
822	115
823	112
824	112
825	112
826	109
827	91
828	102
829	81
830	89
831	68
832	88
833	72
834	63
835	74
836	51
837	62
838	72
839	44
840	53
841	41
842	43
843	44
844	49
845	37
846	40
847	50
848	40
849	50
850	35
851	37
852	65
853	35
854	51
855	43
856	48
857	47
858	40
859	54
860	50
861	44
862	48
863	41
864	47
865	39
866	34
867	37
868	39
869	19
870	31
871	26
872	9
873	30
874	14
875	19
876	12
877	22
878	15
879	18
880	7
881	8
882	9
883	8
884	6
885	8
886	5
887	11
888	6
889	4
890	5
891	3
892	3
893	5
894	6
895	4
896	3
897	7
898	5
899	6
900	5
901	9
902	7
903	14
904	3
905	6
906	5
907	10
908	8
909	7
910	5
911	4
912	6
913	1
914	5
915	4
916	5
917	6
918	5
919	3
920	6
921	6
922	3
923	5
924	6
925	6
926	4
927	3
928	7
929	6
930	6
931	2
932	4
933	5
934	1
935	8
936	3
937	5
938	3
939	5
940	3
941	6
942	3
943	5
944	7
945	3
946	2
947	8
948	4
949	3
950	4
951	4
952	5
953	3
954	2
955	1
956	3
957	3
958	2
959	5
960	5
961	4
962	3
963	5
964	5
965	2
966	3
967	7
968	5
969	5
970	6
971	3
972	4
973	5
974	5
975	7
976	3
977	3
978	3
979	3
980	1
981	4
982	2
983	1
984	3
985	5
986	3
987	1
988	2
989	1
990	3
991	0
992	0
993	2
994	3
995	1
996	8
997	0
998	2
999	4
1000	2
1001	2
1002	4
1003	3
1004	5
1005	3
1006	1
1007	5
1008	3
1009	2
1010	0
1011	2
1012	3
1013	4
1014	1
1015	8
1016	4
1017	5
1018	1
1019	3
1020	3
1021	2
1022	0
1023	0
1024	0
	
