414	4902
415	4638
416	4738
417	4799
418	4834
419	4581
420	4557
421	4727
422	4725
423	4736
424	4667
425	4696
426	4680
427	4754
428	4797
429	4751
430	4682
431	4599
432	4562
433	4539
434	4547
435	4410
436	4465
437	4462
438	4267
439	4358
440	4190
441	4223
442	4166
443	4107
444	4073
445	4131
446	4062
447	4092
448	4026
449	4051
450	4015
451	4214
452	4015
453	4115
454	3963
455	4039
456	3932
457	3981
458	3904
459	3959
460	3972
461	3993
462	3737
463	3854
464	3722
465	3780
466	3760
467	3811
468	3679
469	3679
470	3562
471	3729
472	3579
473	3628
474	3734
475	3637
476	3610
477	3619
478	3579
479	3568
480	3619
481	3693
482	3546
483	3592
484	3602
485	3472
486	3500
487	3512
488	3459
489	3505
490	3460
491	3531
492	3436
493	3474
494	3476
495	3562
496	3511
497	3446
498	3381
499	3514
500	3409
501	3250
502	3401
503	3286
504	3306
505	3340
506	3287
507	3209
508	3241
509	3261
510	3093
511	3257
512	3158
513	3164
514	3207
515	3080
516	3121
517	3046
518	3003
519	3076
520	3017
521	3099
522	3115
523	3077
524	3063
525	3075
526	3070
527	3107
528	3036
529	3015
530	3036
531	3095
532	3069
533	3000
534	3063
535	3078
536	3041
537	3004
538	2904
539	2958
540	3031
541	2954
542	2990
543	2940
544	2931
545	2869
546	2891
547	2844
548	2807
549	2818
550	2841
551	2722
552	2773
553	2707
554	2651
555	2568
556	2688
557	2624
558	2577
559	2536
560	2519
561	2589
562	2653
563	2620
564	2581
565	2498
566	2436
567	2531
568	2506
569	2497
570	2475
571	2460
572	2392
573	2340
574	2397
575	2334
576	2382
577	2339
578	2238
579	2354
580	2316
581	2380
582	2310
583	2322
584	2308
585	2176
586	2241
587	2290
588	2174
589	2102
590	2116
591	2010
592	2099
593	2089
594	2065
595	2071
596	2034
597	1968
598	1941
599	1947
600	1963
601	1982
602	1876
603	1863
604	1942
605	1863
606	1817
607	1958
608	1876
609	1862
610	1925
611	1864
612	1812
613	1884
614	1866
615	1917
616	1746
617	1807
618	1711
619	1732
620	1728
621	1674
622	1652
623	1622
624	1570
625	1597
626	1519
627	1539
628	1523
629	1426
630	1375
631	1321
632	1355
633	1347
634	1355
635	1286
636	1306
637	1238
638	1270
639	1244
640	1167
641	1217
642	1180
643	1159
644	1185
645	1168
646	1087
647	1132
648	1187
649	1142
650	1187
651	1165
652	1177
653	1164
654	1263
655	1156
656	1179
657	1115
658	1177
659	1157
660	1195
661	1137
662	1109
663	1061
664	1086
665	1046
666	994
667	936
668	907
669	939
670	872
671	869
672	806
673	798
674	781
675	772
676	734
677	764
678	756
679	743
680	734
681	728
682	757
683	696
684	712
685	746
686	707
687	754
688	763
689	736
690	732
691	749
692	750
693	752
694	726
695	691
696	646
697	653
698	618
699	588
700	626
701	544
702	572
703	523
704	490
705	505
706	472
707	479
708	477
709	433
710	461
711	435
712	420
713	428
714	435
715	391
716	390
717	386
718	386
719	372
720	368
721	371
722	373
723	342
724	364
725	370
726	357
727	386
728	346
729	385
730	390
731	389
732	393
733	409
734	424
735	405
736	369
737	406
738	405
739	387
740	407
741	379
742	379
743	353
744	340
745	315
746	290
747	284
748	291
749	283
750	247
751	226
752	245
753	220
754	218
755	223
756	218
757	199
758	199
759	222
760	179
761	174
762	184
763	158
764	137
765	171
766	169
767	178
768	170
769	156
770	169
771	150
772	135
773	131
774	131
775	130
776	145
777	119
778	141
779	126
780	132
781	120
782	124
783	145
784	115
785	118
786	130
787	122
788	126
789	106
790	136
791	103
792	107
793	127
794	137
795	118
796	126
797	123
798	135
799	132
800	138
801	121
802	123
803	121
804	126
805	107
806	109
807	137
808	127
809	120
810	126
811	103
812	122
813	96
814	107
815	105
816	75
817	81
818	84
819	77
820	76
821	81
822	80
823	68
824	63
825	69
826	46
827	48
828	57
829	40
830	45
831	56
832	36
833	55
834	44
835	41
836	60
837	44
838	56
839	41
840	49
841	39
842	49
843	42
844	52
845	52
846	45
847	60
848	37
849	47
850	40
851	46
852	52
853	47
854	46
855	48
856	47
857	33
858	26
859	32
860	35
861	29
862	33
863	36
864	27
865	26
866	24
867	20
868	14
869	7
870	16
871	11
872	15
873	5
874	16
875	13
876	9
877	4
878	14
879	10
880	5
881	8
882	5
883	9
884	11
885	9
886	5
887	5
888	4
889	9
890	6
891	11
892	8
893	5
894	4
895	4
896	7
897	13
898	5
899	6
900	6
901	6
902	5
903	3
904	6
905	6
906	2
907	16
908	5
909	5
910	2
911	7
912	2
913	6
914	5
915	5
916	3
917	7
918	3
919	4
920	3
921	1
922	2
923	6
924	4
925	2
926	5
927	3
928	5
929	2
930	3
931	1
932	5
933	1
934	2
935	6
936	4
937	4
938	3
939	6
940	6
941	3
942	2
943	4
944	4
945	3
946	5
947	2
948	4
949	5
950	2
951	2
952	0
953	4
954	7
955	0
956	3
957	3
958	0
959	5
960	4
961	7
962	0
963	2
964	4
965	2
966	3
967	1
968	2
969	4
970	1
971	3
972	2
973	4
974	4
975	3
976	2
977	1
978	3
979	2
980	2
981	4
982	2
983	3
984	2
985	6
986	0
987	2
988	1
989	0
990	4
991	5
992	2
993	4
994	4
995	2
996	3
997	2
998	5
999	2
1000	2
1001	2
1002	4
1003	0
1004	3
1005	2
1006	1
1007	3
1008	2
1009	2
1010	2
1011	2
1012	0
1013	1
1014	2
1015	4
1016	2
1017	2
1018	2
1019	0
1020	2
1021	0
1022	0
1023	0
1024	0
	
