413	4858
414	4860
415	4871
416	4878
417	4898
418	5002
419	4915
420	4965
421	4829
422	4887
423	4815
424	4811
425	4952
426	4929
427	4970
428	4883
429	4941
430	5019
431	5041
432	4988
433	4936
434	4950
435	4977
436	5004
437	4914
438	4827
439	4838
440	4824
441	4766
442	4611
443	4548
444	4469
445	4581
446	4547
447	4671
448	4457
449	4452
450	4597
451	4449
452	4450
453	4487
454	4412
455	4417
456	4314
457	4353
458	4360
459	4352
460	4358
461	4154
462	4337
463	4222
464	4201
465	4209
466	4173
467	4134
468	4151
469	4074
470	4113
471	4277
472	4146
473	4141
474	4194
475	4306
476	4116
477	4334
478	4310
479	4315
480	4158
481	4418
482	4359
483	4368
484	4502
485	4445
486	4425
487	4268
488	4471
489	4424
490	4414
491	4459
492	4452
493	4486
494	4462
495	4354
496	4288
497	4313
498	4319
499	4290
500	4368
501	4359
502	4248
503	4230
504	4236
505	4184
506	4229
507	4145
508	4062
509	4151
510	3984
511	3972
512	4080
513	3911
514	3930
515	4035
516	3854
517	3808
518	3906
519	3850
520	3870
521	3800
522	3773
523	3946
524	3884
525	3867
526	3811
527	3934
528	3830
529	3884
530	4020
531	3963
532	3975
533	4093
534	4012
535	4211
536	4082
537	4332
538	4207
539	4224
540	4285
541	4362
542	4355
543	4379
544	4377
545	4278
546	4272
547	4243
548	4124
549	4103
550	4080
551	3870
552	3970
553	3785
554	3810
555	3869
556	3634
557	3573
558	3624
559	3371
560	3407
561	3343
562	3341
563	3266
564	3304
565	3211
566	3188
567	3119
568	3010
569	3076
570	3153
571	3104
572	3113
573	3040
574	3120
575	3087
576	3129
577	3121
578	3168
579	3159
580	3097
581	3158
582	3216
583	3226
584	3253
585	3347
586	3337
587	3272
588	3380
589	3422
590	3493
591	3345
592	3337
593	3361
594	3330
595	3256
596	3211
597	3111
598	3051
599	2840
600	2784
601	2794
602	2719
603	2508
604	2518
605	2439
606	2369
607	2356
608	2289
609	2315
610	2312
611	2294
612	2426
613	2306
614	2266
615	2272
616	2290
617	2218
618	2351
619	2250
620	2280
621	2196
622	2183
623	2116
624	2149
625	2166
626	2169
627	2063
628	2041
629	2039
630	2084
631	2050
632	1996
633	1916
634	1933
635	2148
636	1943
637	2019
638	1980
639	1961
640	1904
641	1806
642	1931
643	1971
644	1840
645	1804
646	1816
647	1748
648	1823
649	1829
650	1774
651	1716
652	1689
653	1763
654	1651
655	1751
656	1712
657	1630
658	1707
659	1678
660	1710
661	1752
662	1686
663	1687
664	1709
665	1704
666	1726
667	1664
668	1719
669	1570
670	1599
671	1551
672	1498
673	1487
674	1375
675	1341
676	1302
677	1313
678	1279
679	1234
680	1180
681	1246
682	1158
683	1078
684	1100
685	1110
686	1044
687	1140
688	1086
689	1150
690	1129
691	1114
692	1087
693	1110
694	1100
695	1114
696	1113
697	1143
698	1105
699	1103
700	1144
701	1120
702	1101
703	1076
704	1140
705	1076
706	1101
707	1022
708	1046
709	943
710	1021
711	938
712	952
713	928
714	911
715	868
716	883
717	745
718	844
719	795
720	747
721	686
722	647
723	663
724	646
725	576
726	598
727	602
728	529
729	561
730	524
731	482
732	528
733	496
734	522
735	458
736	527
737	542
738	558
739	534
740	574
741	558
742	555
743	567
744	535
745	544
746	522
747	586
748	551
749	553
750	577
751	513
752	500
753	474
754	486
755	444
756	402
757	394
758	372
759	376
760	344
761	338
762	331
763	310
764	298
765	267
766	253
767	271
768	279
769	271
770	251
771	265
772	221
773	277
774	245
775	216
776	217
777	207
778	229
779	209
780	206
781	205
782	237
783	194
784	191
785	211
786	167
787	188
788	198
789	155
790	161
791	139
792	170
793	131
794	142
795	175
796	123
797	155
798	145
799	139
800	128
801	154
802	114
803	121
804	127
805	138
806	135
807	147
808	122
809	142
810	121
811	135
812	137
813	134
814	142
815	139
816	131
817	123
818	139
819	145
820	140
821	134
822	119
823	124
824	111
825	114
826	133
827	95
828	112
829	84
830	107
831	86
832	72
833	86
834	76
835	53
836	44
837	55
838	53
839	45
840	48
841	41
842	46
843	27
844	35
845	32
846	28
847	36
848	32
849	22
850	43
851	40
852	37
853	42
854	35
855	44
856	32
857	41
858	41
859	26
860	24
861	46
862	28
863	26
864	35
865	22
866	28
867	24
868	25
869	24
870	22
871	20
872	23
873	17
874	20
875	17
876	17
877	13
878	17
879	14
880	7
881	15
882	5
883	5
884	11
885	5
886	12
887	6
888	5
889	4
890	5
891	7
892	5
893	5
894	2
895	10
896	3
897	6
898	4
899	6
900	5
901	8
902	2
903	3
904	5
905	5
906	3
907	3
908	5
909	3
910	2
911	6
912	4
913	4
914	1
915	6
916	1
917	9
918	1
919	3
920	6
921	1
922	5
923	8
924	5
925	3
926	5
927	4
928	8
929	3
930	6
931	7
932	6
933	3
934	3
935	1
936	5
937	2
938	4
939	6
940	5
941	5
942	4
943	1
944	7
945	2
946	6
947	2
948	1
949	4
950	3
951	4
952	2
953	5
954	4
955	2
956	2
957	4
958	3
959	5
960	0
961	2
962	4
963	4
964	4
965	2
966	7
967	5
968	5
969	6
970	4
971	5
972	5
973	3
974	4
975	3
976	2
977	4
978	3
979	7
980	3
981	3
982	6
983	4
984	3
985	4
986	1
987	3
988	0
989	2
990	5
991	1
992	2
993	4
994	1
995	0
996	3
997	3
998	3
999	3
1000	4
1001	2
1002	2
1003	2
1004	3
1005	1
1006	2
1007	4
1008	3
1009	2
1010	2
1011	1
1012	3
1013	1
1014	1
1015	4
1016	3
1017	3
1018	1
1019	3
1020	4
1021	4
1022	0
1023	0
1024	0
	
	
